subject_id,trial_index,task_type,current_difficulty,accuracy,response_time_ms,error_count,hints_used,completion_rate,consecutive_successes,consecutive_errors,target_action
SUBJ_NER_069,37,pattern_recognition,1,1.0,1460,0,0,1.0,0,37,0
SUBJ_NER_069,38,routine_recall,1,0.0,2117,2,0,1.0,0,38,0
SUBJ_NER_069,39,object_memory,1,0.0,1747,2,0,1.0,0,39,0
SUBJ_NER_069,40,reminiscence,1,0.0,1465,2,0,1.0,0,40,0
SUBJ_NER_069,41,memory_match,1,0.0,1386,2,2,1.0,0,41,0
SUBJ_NER_069,42,pattern_recognition,1,0.0,2318,1,0,1.0,0,42,0
SUBJ_NER_069,43,routine_recall,1,0.0,1902,1,1,1.0,0,43,0
SUBJ_NER_069,44,object_memory,1,0.0,1218,2,0,1.0,0,44,0
SUBJ_NER_069,45,reminiscence,1,0.0,1937,1,0,1.0,0,45,0
SUBJ_NER_069,46,memory_match,1,0.0,1586,1,0,1.0,0,46,0
SUBJ_NER_069,47,pattern_recognition,1,0.0,1484,3,0,1.0,0,47,0
SUBJ_NER_069,48,routine_recall,1,0.0,1664,1,0,1.0,0,48,0
SUBJ_NER_069,49,object_memory,1,0.0,2772,2,0,1.0,0,49,0
SUBJ_NER_069,50,reminiscence,1,0.0,1802,2,1,1.0,0,50,0
SUBJ_NER_069,51,memory_match,1,0.0,2692,1,0,1.0,0,51,0
SUBJ_NER_069,52,pattern_recognition,1,0.0,1723,1,0,1.0,0,52,0
SUBJ_NER_069,53,routine_recall,1,1.0,1658,0,0,1.0,0,53,0
SUBJ_NER_069,54,object_memory,1,0.0,1560,1,0,1.0,0,54,0
SUBJ_NER_069,55,reminiscence,1,0.0,1449,1,1,1.0,0,55,0
SUBJ_NER_069,56,memory_match,1,0.0,1771,2,1,1.0,0,56,0
SUBJ_NER_069,57,pattern_recognition,1,0.0,1968,1,0,1.0,0,57,0
SUBJ_NER_069,58,routine_recall,1,0.0,2217,1,0,1.0,0,58,0
SUBJ_NER_069,59,object_memory,1,0.0,1409,1,0,1.0,0,59,0
SUBJ_NER_069,60,reminiscence,1,1.0,2077,0,0,1.0,0,60,0
SUBJ_NER_070,1,memory_match,1,1.0,1253,0,0,1.0,1,0,1
SUBJ_NER_070,2,pattern_recognition,1,1.0,1359,0,0,1.0,2,0,2
SUBJ_NER_070,3,routine_recall,2,0.0,2197,1,0,1.0,0,1,0
SUBJ_NER_070,4,object_memory,1,1.0,1606,0,0,1.0,1,0,1
SUBJ_NER_070,5,reminiscence,1,0.0,1706,1,1,1.0,0,1,0
SUBJ_NER_070,6,memory_match,1,0.0,1332,2,1,1.0,0,2,0
SUBJ_NER_070,7,pattern_recognition,1,1.0,1238,0,0,1.0,0,3,0
SUBJ_NER_070,8,routine_recall,1,1.0,1423,0,0,1.0,0,4,0
SUBJ_NER_070,9,object_memory,1,1.0,1459,0,0,1.0,0,5,0
SUBJ_NER_070,10,reminiscence,1,0.0,1584,2,1,1.0,0,6,0
SUBJ_NER_070,11,memory_match,1,0.0,1624,1,1,1.0,0,7,0
SUBJ_NER_070,12,pattern_recognition,1,1.0,1566,0,0,1.0,0,8,0
SUBJ_NER_070,13,routine_recall,1,1.0,1825,0,0,1.0,0,9,0
SUBJ_NER_070,14,object_memory,1,1.0,1428,0,0,1.0,0,10,0
SUBJ_NER_070,15,reminiscence,1,1.0,1136,0,0,1.0,0,11,0
SUBJ_NER_070,16,memory_match,1,1.0,1589,0,0,1.0,0,12,0
SUBJ_NER_070,17,pattern_recognition,1,1.0,2463,0,0,1.0,0,13,0
SUBJ_NER_070,18,routine_recall,1,0.0,1374,1,0,1.0,0,14,0
SUBJ_NER_070,19,object_memory,1,0.0,1844,1,0,1.0,0,15,0
SUBJ_NER_070,20,reminiscence,1,1.0,1920,0,0,1.0,0,16,0
SUBJ_NER_070,21,memory_match,1,0.0,1982,2,1,1.0,0,17,0
SUBJ_NER_070,22,pattern_recognition,1,1.0,1463,0,0,1.0,0,18,0
SUBJ_NER_070,23,routine_recall,1,1.0,2130,0,0,1.0,0,19,0
SUBJ_NER_070,24,object_memory,1,0.0,2148,1,0,1.0,0,20,0
SUBJ_NER_070,25,reminiscence,1,0.0,1885,1,0,1.0,0,21,0
SUBJ_NER_070,26,memory_match,1,0.0,1982,2,0,1.0,0,22,0
SUBJ_NER_070,27,pattern_recognition,1,0.0,2385,1,0,1.0,0,23,0
SUBJ_NER_070,28,routine_recall,1,0.0,1907,1,2,1.0,0,24,0
SUBJ_NER_070,29,object_memory,1,1.0,1259,0,0,1.0,0,25,0
SUBJ_NER_070,30,reminiscence,1,0.0,1369,1,1,1.0,0,26,0
SUBJ_NER_070,31,memory_match,1,0.0,1532,2,0,1.0,0,27,0
SUBJ_NER_070,32,pattern_recognition,1,1.0,1328,0,0,1.0,0,28,0
SUBJ_NER_070,33,routine_recall,1,0.0,2581,2,0,1.0,0,29,0
SUBJ_NER_070,34,object_memory,1,1.0,1526,0,0,1.0,0,30,0
SUBJ_NER_070,35,reminiscence,1,0.0,2357,2,0,1.0,0,31,0
SUBJ_NER_070,36,memory_match,1,1.0,1481,0,0,1.0,0,32,0
SUBJ_NER_070,37,pattern_recognition,1,0.0,2629,1,0,1.0,0,33,0
SUBJ_NER_070,38,routine_recall,1,0.0,1864,1,2,1.0,0,34,0
SUBJ_NER_070,39,object_memory,1,1.0,1463,0,0,1.0,0,35,0
SUBJ_NER_070,40,reminiscence,1,1.0,1212,0,0,1.0,0,36,0
SUBJ_NER_070,41,memory_match,1,0.0,1715,1,0,1.0,0,37,0
SUBJ_NER_070,42,pattern_recognition,1,0.0,2212,1,1,1.0,0,38,0
SUBJ_NER_070,43,routine_recall,1,0.0,1645,2,1,1.0,0,39,0
SUBJ_NER_070,44,object_memory,1,1.0,1645,0,0,1.0,0,40,0
SUBJ_NER_070,45,reminiscence,1,0.0,1692,1,0,1.0,0,41,0
SUBJ_NER_070,46,memory_match,1,0.0,2489,2,0,1.0,0,42,0
SUBJ_NER_070,47,pattern_recognition,1,0.0,1763,1,0,1.0,0,43,0
SUBJ_NER_070,48,routine_recall,1,1.0,1739,0,0,1.0,0,44,0
SUBJ_NER_070,49,object_memory,1,0.0,1919,3,0,1.0,0,45,0
SUBJ_NER_070,50,reminiscence,1,0.0,1834,2,0,1.0,0,46,0
SUBJ_NER_070,51,memory_match,1,0.0,2012,3,1,1.0,0,47,0
SUBJ_NER_070,52,pattern_recognition,1,1.0,1093,0,0,1.0,0,48,0
SUBJ_NER_070,53,routine_recall,1,1.0,1434,0,0,1.0,0,49,0
SUBJ_NER_070,54,object_memory,1,0.0,2019,3,0,1.0,0,50,0
SUBJ_NER_070,55,reminiscence,1,1.0,1765,0,0,1.0,0,51,0
SUBJ_NER_070,56,memory_match,1,1.0,1043,0,0,1.0,0,52,0
SUBJ_NER_070,57,pattern_recognition,1,1.0,1582,0,0,1.0,0,53,0
SUBJ_NER_070,58,routine_recall,1,1.0,1822,0,0,1.0,0,54,0
SUBJ_NER_070,59,object_memory,1,0.0,1522,2,1,1.0,0,55,0
SUBJ_NER_070,60,reminiscence,1,1.0,1670,0,0,0.5,0,56,0
SUBJ_NER_071,1,memory_match,1,0.0,1302,2,0,1.0,0,1,0
SUBJ_NER_071,2,pattern_recognition,1,0.0,1341,1,1,1.0,0,2,0
SUBJ_NER_071,3,routine_recall,1,0.0,1922,2,0,1.0,0,3,0
SUBJ_NER_071,4,object_memory,1,1.0,1238,0,0,1.0,0,4,0
SUBJ_NER_071,5,reminiscence,1,0.0,1860,1,0,1.0,0,5,0
SUBJ_NER_071,6,memory_match,1,1.0,1335,0,0,1.0,0,6,0
SUBJ_NER_071,7,pattern_recognition,1,0.0,1489,2,1,1.0,0,7,0
SUBJ_NER_071,8,routine_recall,1,0.0,1466,2,0,1.0,0,8,0
SUBJ_NER_071,9,object_memory,1,1.0,1868,0,0,1.0,0,9,0
SUBJ_NER_071,10,reminiscence,1,0.0,1866,2,0,1.0,0,10,0
SUBJ_NER_071,11,memory_match,1,0.0,1534,1,1,1.0,0,11,0
SUBJ_NER_071,12,pattern_recognition,1,1.0,1221,0,0,1.0,0,12,0
SUBJ_NER_071,13,routine_recall,1,1.0,1422,0,0,1.0,0,13,0
SUBJ_NER_071,14,object_memory,1,1.0,1555,0,0,1.0,0,14,0
SUBJ_NER_071,15,reminiscence,1,0.0,1939,3,1,1.0,0,15,0
SUBJ_NER_071,16,memory_match,1,1.0,1671,0,0,1.0,0,16,0
SUBJ_NER_071,17,pattern_recognition,1,0.0,2205,1,0,1.0,0,17,0
SUBJ_NER_071,18,routine_recall,1,0.0,2034,1,0,1.0,0,18,0
SUBJ_NER_071,19,object_memory,1,0.0,1743,2,0,1.0,0,19,0
SUBJ_NER_071,20,reminiscence,1,1.0,1541,0,0,1.0,0,20,0
SUBJ_NER_071,21,memory_match,1,1.0,1890,0,0,1.0,0,21,0
SUBJ_NER_071,22,pattern_recognition,1,1.0,1637,0,0,1.0,0,22,0
SUBJ_NER_071,23,routine_recall,1,1.0,1248,0,0,1.0,0,23,0
SUBJ_NER_071,24,object_memory,1,1.0,1974,0,0,1.0,0,24,0
SUBJ_NER_071,25,reminiscence,1,0.0,1150,1,0,1.0,0,25,0
SUBJ_NER_071,26,memory_match,1,0.0,1358,1,0,1.0,0,26,0
SUBJ_NER_071,27,pattern_recognition,1,0.0,1562,2,0,1.0,0,27,0
SUBJ_NER_071,28,routine_recall,1,1.0,1519,0,0,1.0,0,28,0
SUBJ_NER_071,29,object_memory,1,1.0,1071,0,0,1.0,0,29,0
SUBJ_NER_071,30,reminiscence,1,1.0,1414,0,0,1.0,0,30,0
SUBJ_NER_071,31,memory_match,1,1.0,1258,0,0,1.0,0,31,0
SUBJ_NER_071,32,pattern_recognition,1,1.0,1447,0,0,1.0,0,32,0
SUBJ_NER_071,33,routine_recall,1,1.0,1719,0,0,1.0,0,33,0
SUBJ_NER_071,34,object_memory,1,0.0,1535,1,0,1.0,0,34,0
SUBJ_NER_071,35,reminiscence,1,1.0,1014,0,0,1.0,0,35,0
SUBJ_NER_071,36,memory_match,1,0.0,1576,2,1,1.0,0,36,0
SUBJ_NER_071,37,pattern_recognition,1,0.0,1879,1,0,1.0,0,37,0
SUBJ_NER_071,38,routine_recall,1,1.0,1235,0,0,1.0,0,38,0
SUBJ_NER_071,39,object_memory,1,0.0,1064,2,2,1.0,0,39,0
SUBJ_NER_071,40,reminiscence,1,1.0,1473,0,0,1.0,0,40,0
SUBJ_NER_071,41,memory_match,1,1.0,1521,0,0,1.0,0,41,0
SUBJ_NER_071,42,pattern_recognition,1,1.0,1232,0,0,1.0,0,42,0
SUBJ_NER_071,43,routine_recall,1,0.0,1950,2,1,1.0,0,43,0
SUBJ_NER_071,44,object_memory,1,1.0,880,0,0,1.0,0,44,0
SUBJ_NER_071,45,reminiscence,1,1.0,1286,0,0,1.0,0,45,0
SUBJ_NER_071,46,memory_match,1,0.0,1569,2,0,1.0,0,46,0
SUBJ_NER_071,47,pattern_recognition,1,1.0,1194,0,0,1.0,0,47,0
SUBJ_NER_071,48,routine_recall,1,1.0,1358,0,0,1.0,0,48,0
SUBJ_NER_071,49,object_memory,1,0.0,2022,2,0,1.0,0,49,0
SUBJ_NER_071,50,reminiscence,1,1.0,772,0,0,1.0,0,50,0
SUBJ_NER_071,51,memory_match,1,0.0,1259,1,1,1.0,0,51,0
SUBJ_NER_071,52,pattern_recognition,1,1.0,1602,0,0,1.0,0,52,0
SUBJ_NER_071,53,routine_recall,1,0.0,1263,2,2,1.0,0,53,0
SUBJ_NER_071,54,object_memory,1,0.0,1388,3,0,1.0,0,54,0
SUBJ_NER_071,55,reminiscence,1,0.0,1797,1,0,1.0,0,55,0
SUBJ_NER_071,56,memory_match,1,1.0,1720,0,0,1.0,0,56,0
SUBJ_NER_071,57,pattern_recognition,1,1.0,1570,0,0,1.0,0,57,0
SUBJ_NER_071,58,routine_recall,1,0.0,1979,1,0,0.8,0,58,0
SUBJ_NER_071,59,object_memory,1,1.0,1455,0,0,1.0,0,59,0
SUBJ_NER_071,60,reminiscence,1,1.0,1419,0,0,0.8,0,60,0
SUBJ_NER_072,1,memory_match,1,0.0,2990,1,0,1.0,0,1,0
SUBJ_NER_072,2,pattern_recognition,1,1.0,1877,0,0,1.0,1,0,1
SUBJ_NER_072,3,routine_recall,1,0.0,2575,1,1,1.0,0,1,0
SUBJ_NER_072,4,object_memory,1,1.0,1888,0,0,1.0,1,0,1
SUBJ_NER_072,5,reminiscence,1,0.0,2728,2,0,1.0,0,1,0
SUBJ_NER_072,6,memory_match,1,1.0,1601,0,0,1.0,1,0,1
SUBJ_NER_072,7,pattern_recognition,1,0.0,1556,1,0,1.0,0,1,0
SUBJ_NER_072,8,routine_recall,1,0.0,1960,1,0,1.0,0,2,0
SUBJ_NER_072,9,object_memory,1,0.0,2595,1,0,1.0,0,3,0
SUBJ_NER_072,10,reminiscence,1,0.0,2532,1,0,1.0,0,4,0
SUBJ_NER_072,11,memory_match,1,0.0,2566,1,0,1.0,0,5,0
SUBJ_NER_072,12,pattern_recognition,1,0.0,2281,1,0,1.0,0,6,0
SUBJ_NER_072,13,routine_recall,1,1.0,2025,0,0,1.0,0,7,0
SUBJ_NER_072,14,object_memory,1,0.0,2486,1,0,1.0,0,8,0
SUBJ_NER_072,15,reminiscence,1,0.0,3349,1,1,1.0,0,9,0
SUBJ_NER_072,16,memory_match,1,0.0,2655,1,0,1.0,0,10,0
SUBJ_NER_072,17,pattern_recognition,1,0.0,2498,2,1,1.0,0,11,0
SUBJ_NER_072,18,routine_recall,1,1.0,3069,0,0,1.0,0,12,0
SUBJ_NER_072,19,object_memory,1,1.0,2321,0,0,1.0,0,13,0
SUBJ_NER_072,20,reminiscence,1,1.0,2110,0,0,1.0,0,14,0
SUBJ_NER_072,21,memory_match,1,0.0,2965,1,0,1.0,0,15,0
SUBJ_NER_072,22,pattern_recognition,1,1.0,1358,0,0,1.0,0,16,0
SUBJ_NER_072,23,routine_recall,1,1.0,1944,0,0,1.0,0,17,0
SUBJ_NER_072,24,object_memory,1,1.0,1346,0,0,1.0,0,18,0
SUBJ_NER_072,25,reminiscence,1,0.0,1878,1,0,1.0,0,19,0
SUBJ_NER_072,26,memory_match,1,1.0,1737,0,0,1.0,0,20,0
SUBJ_NER_072,27,pattern_recognition,1,0.0,2928,1,0,1.0,0,21,0
SUBJ_NER_072,28,routine_recall,1,0.0,2940,3,0,1.0,0,22,0
SUBJ_NER_072,29,object_memory,1,1.0,1599,0,0,1.0,0,23,0
SUBJ_NER_072,30,reminiscence,1,1.0,2158,0,0,1.0,0,24,0
SUBJ_NER_072,31,memory_match,1,0.0,2424,1,0,1.0,0,25,0
SUBJ_NER_072,32,pattern_recognition,1,0.0,1497,1,1,1.0,0,26,0
SUBJ_NER_072,33,routine_recall,1,0.0,2487,2,0,1.0,0,27,0
SUBJ_NER_072,34,object_memory,1,0.0,2474,2,0,1.0,0,28,0
SUBJ_NER_072,35,reminiscence,1,0.0,2290,1,0,1.0,0,29,0
SUBJ_NER_072,36,memory_match,1,0.0,2168,1,0,1.0,0,30,0
SUBJ_NER_072,37,pattern_recognition,1,1.0,2118,0,0,1.0,0,31,0
SUBJ_NER_072,38,routine_recall,1,0.0,1624,2,0,1.0,0,32,0
SUBJ_NER_072,39,object_memory,1,1.0,2269,0,0,1.0,0,33,0
SUBJ_NER_072,40,reminiscence,1,1.0,1568,0,0,1.0,0,34,0
SUBJ_NER_072,41,memory_match,1,0.0,1690,1,0,1.0,0,35,0
SUBJ_NER_072,42,pattern_recognition,1,0.0,2831,1,0,1.0,0,36,0
SUBJ_NER_072,43,routine_recall,1,0.0,2088,1,2,1.0,0,37,0
SUBJ_NER_072,44,object_memory,1,0.0,2207,1,0,1.0,0,38,0
SUBJ_NER_072,45,reminiscence,1,0.0,2107,1,2,1.0,0,39,0
SUBJ_NER_072,46,memory_match,1,1.0,2390,0,0,1.0,0,40,0
SUBJ_NER_072,47,pattern_recognition,1,0.0,1509,3,1,1.0,0,41,0
SUBJ_NER_072,48,routine_recall,1,0.0,2595,2,0,1.0,0,42,0
SUBJ_NER_072,49,object_memory,1,1.0,1844,0,0,1.0,0,43,0
SUBJ_NER_072,50,reminiscence,1,1.0,2197,0,0,1.0,0,44,0
SUBJ_NER_072,51,memory_match,1,0.0,2100,1,1,1.0,0,45,0
SUBJ_NER_072,52,pattern_recognition,1,0.0,1533,1,0,1.0,0,46,0
SUBJ_NER_072,53,routine_recall,1,0.0,1859,2,0,1.0,0,47,0
SUBJ_NER_072,54,object_memory,1,0.0,2670,1,0,1.0,0,48,0
SUBJ_NER_072,55,reminiscence,1,0.0,2278,2,1,0.8,0,49,0
SUBJ_NER_072,56,memory_match,1,1.0,1467,0,0,0.8,0,50,0
SUBJ_NER_072,57,pattern_recognition,1,0.0,2667,3,0,1.0,0,51,0
SUBJ_NER_072,58,routine_recall,1,0.0,2568,2,0,1.0,0,52,0
SUBJ_NER_072,59,object_memory,1,0.0,2255,1,2,1.0,0,53,0
SUBJ_NER_072,60,reminiscence,1,0.0,2011,2,0,0.8,0,54,0
SUBJ_NER_073,1,memory_match,1,1.0,1135,0,0,1.0,1,0,1
SUBJ_NER_073,2,pattern_recognition,1,0.0,1471,1,0,1.0,0,1,0
SUBJ_NER_073,3,routine_recall,1,0.0,1041,1,1,1.0,0,2,0
SUBJ_NER_073,4,object_memory,1,1.0,1136,0,0,1.0,0,3,0
SUBJ_NER_073,5,reminiscence,1,0.0,863,2,1,1.0,0,4,0
SUBJ_NER_073,6,memory_match,1,0.0,1311,1,0,1.0,0,5,0
SUBJ_NER_073,7,pattern_recognition,1,1.0,688,0,0,1.0,0,6,0
SUBJ_NER_073,8,routine_recall,1,0.0,1306,2,2,1.0,0,7,0
SUBJ_NER_073,9,object_memory,1,1.0,1019,0,0,1.0,0,8,0
SUBJ_NER_073,10,reminiscence,1,0.0,1182,1,0,1.0,0,9,0
SUBJ_NER_073,11,memory_match,1,0.0,1182,1,0,1.0,0,10,0
SUBJ_NER_073,12,pattern_recognition,1,0.0,1429,1,0,1.0,0,11,0
SUBJ_NER_073,13,routine_recall,1,1.0,1016,0,0,1.0,0,12,0
SUBJ_NER_073,14,object_memory,1,0.0,1391,3,0,1.0,0,13,0
SUBJ_NER_073,15,reminiscence,1,1.0,1132,0,0,1.0,0,14,0
SUBJ_NER_073,16,memory_match,1,0.0,1330,2,0,1.0,0,15,0
SUBJ_NER_073,17,pattern_recognition,1,0.0,1002,3,1,1.0,0,16,0
SUBJ_NER_073,18,routine_recall,1,1.0,1054,0,0,1.0,0,17,0
SUBJ_NER_073,19,object_memory,1,0.0,1603,2,0,1.0,0,18,0
SUBJ_NER_073,20,reminiscence,1,0.0,1090,3,0,1.0,0,19,0
SUBJ_NER_073,21,memory_match,1,1.0,829,0,0,1.0,0,20,0
SUBJ_NER_073,22,pattern_recognition,1,0.0,1026,2,0,1.0,0,21,0
SUBJ_NER_073,23,routine_recall,1,0.0,1236,1,0,1.0,0,22,0
SUBJ_NER_073,24,object_memory,1,0.0,1415,1,0,1.0,0,23,0
SUBJ_NER_073,25,reminiscence,1,1.0,1020,0,0,1.0,0,24,0
SUBJ_NER_073,26,memory_match,1,0.0,1208,1,2,1.0,0,25,0
SUBJ_NER_073,27,pattern_recognition,1,0.0,924,1,0,1.0,0,26,0
SUBJ_NER_073,28,routine_recall,1,1.0,1433,0,0,1.0,0,27,0
SUBJ_NER_073,29,object_memory,1,0.0,904,1,1,1.0,0,28,0
SUBJ_NER_073,30,reminiscence,1,0.0,1625,1,2,1.0,0,29,0
SUBJ_NER_073,31,memory_match,1,0.0,1054,2,0,1.0,0,30,0
SUBJ_NER_073,32,pattern_recognition,1,1.0,991,0,0,1.0,0,31,0
SUBJ_NER_073,33,routine_recall,1,1.0,1388,0,0,1.0,0,32,0
SUBJ_NER_073,34,object_memory,1,0.0,1333,1,0,1.0,0,33,0
SUBJ_NER_073,35,reminiscence,1,0.0,1419,2,0,1.0,0,34,0
SUBJ_NER_073,36,memory_match,1,0.0,1847,2,0,1.0,0,35,0
SUBJ_NER_073,37,pattern_recognition,1,1.0,1054,0,0,1.0,0,36,0
SUBJ_NER_073,38,routine_recall,1,0.0,1378,1,0,1.0,0,37,0
SUBJ_NER_073,39,object_memory,1,0.0,1142,1,0,1.0,0,38,0
SUBJ_NER_073,40,reminiscence,1,1.0,1337,0,0,1.0,0,39,0
SUBJ_NER_073,41,memory_match,1,0.0,1282,1,0,1.0,0,40,0
SUBJ_NER_073,42,pattern_recognition,1,0.0,1541,2,0,1.0,0,41,0
SUBJ_NER_073,43,routine_recall,1,1.0,993,0,0,1.0,0,42,0
SUBJ_NER_073,44,object_memory,1,0.0,1906,1,0,1.0,0,43,0
SUBJ_NER_073,45,reminiscence,1,0.0,1072,1,0,1.0,0,44,0
SUBJ_NER_073,46,memory_match,1,0.0,1195,2,0,1.0,0,45,0
SUBJ_NER_073,47,pattern_recognition,1,0.0,1211,2,0,1.0,0,46,0
SUBJ_NER_073,48,routine_recall,1,0.0,1461,1,0,1.0,0,47,0
SUBJ_NER_073,49,object_memory,1,0.0,1394,1,0,1.0,0,48,0
SUBJ_NER_073,50,reminiscence,1,0.0,1815,2,0,1.0,0,49,0
SUBJ_NER_073,51,memory_match,1,0.0,1436,2,0,1.0,0,50,0
SUBJ_NER_073,52,pattern_recognition,1,0.0,1444,1,0,1.0,0,51,0
SUBJ_NER_073,53,routine_recall,1,1.0,1263,0,0,1.0,0,52,0
SUBJ_NER_073,54,object_memory,1,1.0,1097,0,0,1.0,0,53,0
SUBJ_NER_073,55,reminiscence,1,0.0,1246,1,0,1.0,0,54,0
SUBJ_NER_073,56,memory_match,1,0.0,1995,2,2,1.0,0,55,0
SUBJ_NER_073,57,pattern_recognition,1,0.0,1095,1,0,0.8,0,56,0
SUBJ_NER_073,58,routine_recall,1,1.0,1064,0,0,0.8,0,57,0
SUBJ_NER_073,59,object_memory,1,0.0,1205,1,0,1.0,0,58,0
SUBJ_NER_073,60,reminiscence,1,0.0,1239,1,1,1.0,0,59,0
SUBJ_NER_074,1,memory_match,1,1.0,1822,0,0,1.0,1,0,1
SUBJ_NER_074,2,pattern_recognition,1,1.0,1790,0,0,1.0,2,0,2
SUBJ_NER_074,3,routine_recall,2,0.0,2552,1,0,1.0,0,1,0
SUBJ_NER_074,4,object_memory,1,0.0,1930,2,2,1.0,0,2,0
SUBJ_NER_074,5,reminiscence,1,0.0,1702,3,0,1.0,0,3,0
SUBJ_NER_074,6,memory_match,1,1.0,1671,0,0,1.0,0,4,0
SUBJ_NER_074,7,pattern_recognition,1,0.0,1799,2,0,1.0,0,5,0
SUBJ_NER_074,8,routine_recall,1,1.0,1931,0,0,1.0,0,6,0
SUBJ_NER_074,9,object_memory,1,1.0,1750,0,0,1.0,0,7,0
SUBJ_NER_074,10,reminiscence,1,1.0,1791,0,0,1.0,0,8,0
SUBJ_NER_074,11,memory_match,1,1.0,1597,0,0,1.0,0,9,0
SUBJ_NER_074,12,pattern_recognition,1,1.0,1332,0,0,1.0,0,10,0
SUBJ_NER_074,13,routine_recall,1,1.0,1751,0,0,1.0,0,11,0
SUBJ_NER_074,14,object_memory,1,1.0,1540,0,0,1.0,0,12,0
SUBJ_NER_074,15,reminiscence,1,1.0,1684,0,0,1.0,0,13,0
SUBJ_NER_074,16,memory_match,1,0.0,2195,1,1,1.0,0,14,0
SUBJ_NER_074,17,pattern_recognition,1,1.0,1361,0,0,1.0,0,15,0
SUBJ_NER_074,18,routine_recall,1,1.0,1077,0,0,1.0,0,16,0
SUBJ_NER_074,19,object_memory,1,0.0,2197,1,0,1.0,0,17,0
SUBJ_NER_074,20,reminiscence,1,0.0,1986,1,0,1.0,0,18,0
SUBJ_NER_074,21,memory_match,1,1.0,2064,0,0,1.0,0,19,0
SUBJ_NER_074,22,pattern_recognition,1,1.0,2024,0,0,1.0,0,20,0
SUBJ_NER_074,23,routine_recall,1,1.0,1429,0,0,1.0,0,21,0
SUBJ_NER_074,24,object_memory,1,1.0,1677,0,0,1.0,0,22,0
SUBJ_NER_074,25,reminiscence,1,1.0,1429,0,0,1.0,0,23,0
SUBJ_NER_074,26,memory_match,1,1.0,1730,0,0,1.0,0,24,0
SUBJ_NER_074,27,pattern_recognition,1,0.0,1659,1,0,1.0,0,25,0
SUBJ_NER_074,28,routine_recall,1,0.0,1863,3,0,1.0,0,26,0
SUBJ_NER_074,29,object_memory,1,1.0,1568,0,0,1.0,0,27,0
SUBJ_NER_074,30,reminiscence,1,1.0,1845,0,0,1.0,0,28,0
SUBJ_NER_074,31,memory_match,1,1.0,1514,0,0,1.0,0,29,0
SUBJ_NER_074,32,pattern_recognition,1,1.0,1292,0,0,1.0,0,30,0
SUBJ_NER_074,33,routine_recall,1,0.0,2358,3,0,1.0,0,31,0
SUBJ_NER_074,34,object_memory,1,1.0,2590,0,0,1.0,0,32,0
SUBJ_NER_074,35,reminiscence,1,0.0,1562,1,0,1.0,0,33,0
SUBJ_NER_074,36,memory_match,1,1.0,2123,0,0,1.0,0,34,0
SUBJ_NER_074,37,pattern_recognition,1,1.0,1551,0,0,1.0,0,35,0
SUBJ_NER_074,38,routine_recall,1,0.0,1479,3,1,1.0,0,36,0
SUBJ_NER_074,39,object_memory,1,1.0,1340,0,0,1.0,0,37,0
SUBJ_NER_074,40,reminiscence,1,0.0,1984,1,2,1.0,0,38,0
SUBJ_NER_074,41,memory_match,1,0.0,2393,1,0,1.0,0,39,0
SUBJ_NER_074,42,pattern_recognition,1,1.0,1572,0,0,1.0,0,40,0
SUBJ_NER_074,43,routine_recall,1,1.0,1719,0,0,1.0,0,41,0
SUBJ_NER_074,44,object_memory,1,0.0,2095,1,0,1.0,0,42,0
SUBJ_NER_074,45,reminiscence,1,1.0,1154,0,0,1.0,0,43,0
SUBJ_NER_074,46,memory_match,1,0.0,2426,1,0,1.0,0,44,0
SUBJ_NER_074,47,pattern_recognition,1,1.0,1813,0,0,1.0,0,45,0
SUBJ_NER_074,48,routine_recall,1,1.0,1374,0,0,1.0,0,46,0
SUBJ_NER_074,49,object_memory,1,0.0,2705,1,0,1.0,0,47,0
SUBJ_NER_074,50,reminiscence,1,0.0,1611,1,0,1.0,0,48,0
SUBJ_NER_074,51,memory_match,1,0.0,2634,2,2,1.0,0,49,0
SUBJ_NER_074,52,pattern_recognition,1,1.0,1604,0,0,1.0,0,50,0
SUBJ_NER_074,53,routine_recall,1,1.0,1841,0,0,1.0,0,51,0
SUBJ_NER_074,54,object_memory,1,1.0,1836,0,0,1.0,0,52,0
SUBJ_NER_074,55,reminiscence,1,0.0,2346,2,1,1.0,0,53,0
SUBJ_NER_074,56,memory_match,1,1.0,1943,0,0,1.0,0,54,0
SUBJ_NER_074,57,pattern_recognition,1,1.0,1705,0,0,1.0,0,55,0
SUBJ_NER_074,58,routine_recall,1,1.0,1243,0,0,1.0,0,56,0
SUBJ_NER_074,59,object_memory,1,1.0,1677,0,0,1.0,0,57,0
SUBJ_NER_074,60,reminiscence,1,1.0,1802,0,0,0.8,0,58,0
SUBJ_NER_075,1,memory_match,1,1.0,2079,0,0,1.0,1,0,1
SUBJ_NER_075,2,pattern_recognition,1,1.0,1694,0,0,1.0,2,0,2
SUBJ_NER_075,3,routine_recall,2,0.0,3136,2,1,1.0,0,1,0
SUBJ_NER_075,4,object_memory,1,1.0,1602,0,0,1.0,1,0,1
SUBJ_NER_075,5,reminiscence,1,0.0,3705,2,0,1.0,0,1,0
SUBJ_NER_075,6,memory_match,1,1.0,1904,0,0,1.0,1,0,1
SUBJ_NER_075,7,pattern_recognition,1,1.0,1713,0,0,1.0,2,0,2
